tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,periode_data
2018-03-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Dahlan III,Depok,Depok,Kota Depok,0,100000000,2018-03-01
2018-03-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kemandoran VIII,Grogol Utara,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Velodrome,Rawamangun,Pulogadung,Kota Administrasi Jakarta Timur,0,3000000,2018-03-01
2018-03-30,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl. Kemang Utara No.29,Bangka,Mampang Prapatan,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-31,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Tampak Siring, Ruko Daan Mogot, Blok. LC1, No.12",Kalideres,Kalideres,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-30,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Perumahan Taman Kota Blok A1,Kembangan Utara,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-30,Penyelamatan,Pertolongan Gawat Darurat (Ambulan).,Masyarakat Datang,Jl. Matraman Raya,Kebon Manggis,Matraman,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Tanah Baru 1,Grogol Utara,Kebayoran Lama,Kota Administrasi Jakarta Selatan,1,5000000,2018-03-01
2018-03-31,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Perumahan Taman Kota Blok A1,Kembangan Utara,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-31,Penyelamatan,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Masyarakat Datang,Jl.Kelapa Lilin X Blok NI 9 No.21,Pegangsaan Dua,Kelapa Gading,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-31,Penyelamatan,Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Masyarakat Telepon,Jl. Kembang V,Kwitang,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-31,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Cacing Raya,Sukapura,Cilincing,Kota Administrasi Jakarta Utara,0,4000000000,2018-03-01
2018-03-22,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Kebon Bawang ( SDN 15Pagi ),Semper Barat,Cilincing,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-10,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Pantai Pasir Perawan,Pulau Pari,Kep. Seribu Selatan,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-28,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Lenteng Agung Barat ( Sebrang UI ),Srengseng Sawah,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-28,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Enim No 74,Sungai Bambu,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Munjul,Munjul,Cipayung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Jati Baru,Cideng,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-01-01
2018-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Swasembada Barat 23,Kebon Bawang,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-01-01
2018-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Mampang Jaya Poncol,Kuningan Barat,Mampang Prapatan,Kota Administrasi Jakarta Selatan,24,1500000000,2018-01-01
2018-01-01,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Bukit Duri Selatan,Bukit Duri,Tebet,Kota Administrasi Jakarta Selatan,0,1152000000,2018-01-01
2018-01-01,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pademangan III Gg 17,Pademangan Timur,Pademangan,Kota Administrasi Jakarta Utara,0,500000,2018-01-01
2018-03-22,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Barito II No 54,Kramat Pela,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-22,Penyelamatan,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Masyarakat Datang,Jl.Radio Dalam Antena 4 No 13,Gandaria Utara,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Jendral Gatot Subroto Depan RS.Medistra,Kuningan Timur,Setiabudi,Kota Administrasi Jakarta Selatan,0,200000000,2018-03-01
2018-03-22,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Yos Sudarso ( Kantor Sektor Dua ),Koja,Koja,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-22,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Taman Laut Pulau Pramuka,Pulau Panggang,Kep. Seribu Utara,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Raya Bekasi,Jatinegara Kaum,Pulogadung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-22,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl.I Gustri Ngurahrai,Cipinang Muara,Jatinegara,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-22,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl.Jatinegara Kaum,Jatinegara Kaum,Pulogadung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-23,Penyelamatan,Pohon Tumbang,Masyarakat Datang,"Jl. Cipinang Empang III, Blok B No.27",Cipinang,Pulogadung,Kota Administrasi Jakarta Timur,0,20000000,2018-03-01
2018-03-23,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Argo II,Rambutan,Ciracas,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-23,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Jembatan Gantung No.49,Kedaung Kali Angke,Cengkareng,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-23,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Komplek PIK Blok G No.66,Penggilingan,Cakung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-23,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Stadon Gelora Bung Karno (GBK),Gelora,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-24,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bambu Kuning no 21-29,Bambu Apus,Cipayung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-24,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Pelabuhan Tanjung Priok,Tanjung Priok,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-24,Penyelamatan,Pertolongan Gawat Darurat (Ambulan).,Masyarakat Telepon,Jl. Kelapa Sawit 14 Block M 2 No. 10 Billymoond,Pondok Kelapa,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-24,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg. Asmat No. 24,Makasar,Makasar,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-24,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Nimun, No. 8B",Kebayoran lama selatan,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-24,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,"Jl. Gunuk 3, No. 25",Pejaten Timur,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-24,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Kedoya Garden,Kedoya Selatan,Kebun Jeruk,Kota Administrasi Jakarta Barat,1,240000000,2018-03-01
2018-03-24,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Hj. Atun, No. 1 B",Duren Sawit,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-24,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Raya Bogor (Yonif 201),Pekayon,Pasar Rebo,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-25,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kramat Pulo Dalam II,Kramat,Senen,Kota Administrasi Jakarta Pusat,15,300000000,2018-03-01
2018-03-25,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Mandala Raya No 4 Blok AA,Tomang,Grogol Petamburan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-25,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Vika Mas I Ruko Kapuk Muara Indah,Kapuk Muara,Penjaringan,Kota Administrasi Jakarta Utara,0,200000000,2018-03-01
2018-03-25,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kebayoran Lama II ( Depan Bank Mandiri ),Grogol Utara,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,500000,2018-03-01
2018-03-25,Penyelamatan,Bencana Transportasi (operasi penyelamatan Transportasi).,Masyarakat Datang,Jl.Menteng Raya No 33 ( Hotel Treve ),Kebon Sirih,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-25,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Rawa Pule V No 28,Srengseng Sawah,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-26,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Raya Bogor,Ciracas,Ciracas,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Jatipadang Gg.Saibu,Jatipadang,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Baru Taruma Indah I,Rawa Terate,Cakung,Kota Administrasi Jakarta Timur,0,10000000,2018-03-01
2018-03-26,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Komodor Gg. Sadar II,Kebon Pala,Makasar,Kota Administrasi Jakarta Timur,1,126000000,2018-03-01
2018-03-26,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,"RT.003, RW.005 Kel. Pegangsaan",Pegangsaan,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Bank BCA Cab. Melawai, Jl. Melawai Raya No.165",Melawai,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,80000000,2018-03-01
2018-03-26,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Gedung DPR / MPR,Gelora,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-26,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Samping Pintu Utara Taman Margasatwa Ragunan,Ragunan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-26,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Pelabuhan Muara Angke,Pluit,Penjaringan,Kota Administrasi Jakarta Utara,0,500000000,2018-03-01
2018-03-26,Penyelamatan,Bencana pada Air (operasi penyelamatan pada Air),Petugas Instansi Lain,Jl. Sisis Timur Tanggul Cengkareng Drain,Kembangan Utara,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Prof. Joko Sutono,Petogogan,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,950000000,2018-03-01
2018-03-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. KH. Hasyim Ashari, No. 48",Petojo Utara,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-27,Penyelamatan,Bencana pada Air (operasi penyelamatan pada Air),Petugas Instansi Lain,Sisi Timur Tanggul Cengkareng Drain,Kembangan Utara,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-27,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Komplek Kebon Jeruk Baru, Gg. Musholah",Kebon Jeruk,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-27,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Perumahan Cassa Garden Residence,Kedaung Kali Angke,Cengkareng,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Jl. Medan Merdeka Utara, No. 17 - 18 (Istana Negara)",Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-27,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Boulevard Raya,Kelapa Gading Barat,Kelapa Gading,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-27,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Boulevard Barat Raya (Depan MOI),Kelapa Gading Barat,Kelapa Gading,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-27,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Halaman Parkir Kantor Walikota Jakarta Utara,Kebon Bawang,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-27,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,"Jl. Pegangsaan Barat, No. 14 (Lingkungan Kantor Kelurahan Menteng)",Menteng,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Gedung Hijau Raya,Pondok Pinang,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,140000000,2018-03-01
2018-03-27,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl. Lontar Raya, No. 320",Tanjung Duren Utara,Grogol Petamburan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-28,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Lontar Raya, No. 320",Tanjung Duren Utara,Grogol Petamburan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-28,Penyelamatan,Bencana Transportasi (operasi penyelamatan Transportasi).,Masyarakat Telepon,Jl.Patal Senayan No 3,Grogol Utara,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-28,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.Latu Hari-Hari,Menteng,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Cacing CK No 59,Semper Barat,Cilincing,Kota Administrasi Jakarta Utara,0,35000000,2018-03-01
2018-03-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Al-Mustakim,Mampang Prapatan,Mampang Prapatan,Kota Administrasi Jakarta Selatan,0,5000000,2018-03-01
2018-03-28,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Penjernian II No 12,Bendungan Hilir,Tanah Abang,Kota Administrasi Jakarta Pusat,0,25000000,2018-03-01
2018-03-28,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl.RM.Harsono ( Depan Taman Marga Satwa ),Ragunan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-29,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Blora,Menteng,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-29,Penyelamatan,Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Masyarakat Datang,Jl. Melati,Ragunan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,50000000,2018-03-01
2018-03-29,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Komplek PU Bintaro, Jl. Veteran Raya A No.9",Bintaro,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-29,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Prof. Dr. Supomo, SH, No.174",Menteng Dalam,Tebet,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-07,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl.Dr.Krt Radj Widyoningrat,Jatinegara,Cakung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Flamboyan Ujung,Pesanggrahan,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Palmerah Barat,Palmerah,Palmerah,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Istana Merdeka, Jl. Medan Merdeka Utara",Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-08,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Terminal Senen,Senen,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-08,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Gandaria II,Kramat Pela,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,5000000,2018-03-01
2018-03-08,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Tanggul Kali Adem Muara Angke,Pluit,Penjaringan,Kota Administrasi Jakarta Utara,6,120000000,2018-03-01
2018-03-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Metro Kencana V No.22,Pondok Pinang,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Inspeksi Saluran No.6,Cipinang Muara,Jatinegara,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-08,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,Jl. Subur Pertamina,Pondok Rangon,Cipayung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Assyafiiyah,Cilangkap,Cipayung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Rawamangun Muka I No.24,Rawamangun,Pulogadung,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-09,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Komplek Pertamina Pintu 2, No. 16",Kalideres,Kalideres,Kota Administrasi Jakarta Barat,0,250000000,2018-03-01
2018-03-09,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Puskesmas,Kalisari,Pasar Rebo,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-09,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Delima 2, Blok C (SMA Muhammadiyah 23)",Malaka Sari,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-09,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Sungai Brantas,Semper Barat,Cilincing,Kota Administrasi Jakarta Utara,0,200000,2018-03-01
2018-03-09,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Almubarok 1, No. 10",Cipulir,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-09,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Ciledug Raya, No. 110",Cipulir,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-09,Penyelamatan,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Masyarakat Telepon,"Jl. Palatehan 1, No. 68 (Bara Futsal)",Melawai,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,50000000,2018-03-01
2018-03-10,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Rs.Polri Sukamto Kramat Jati,Kramat jati,Kramat Jati,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-10,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Abdulah III,Krukut,Tamansari,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-10,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Raya Pos Pengumben ( Komplek perumahan BULOG ),Sukabumi Selatan,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-10,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Komplek pemadam Joglo,joglo,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-10,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Tomang Pelita,Jati pulo,Palmerah,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kedoya Raya,Kedoya Utara,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Kota Bambu Selatan,Kota bambu selatan,Palmerah,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Tomang Raya,Jati pulo,Palmerah,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Talang Betutu No.24,Kebon Melati,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-11,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Taman Apartemen Kebagusan, Jl. Baung No.1",Kebagusan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-11,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. K.H. Mas Mansyur II,Kebon Melati,Tanah Abang,Kota Administrasi Jakarta Pusat,0,250000,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Masjid Al-Makmur,Pejaten Timur,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,"Taman Saup, Jl. Gudang Peluru Raya",Kebon Baru,Tebet,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Apartemen Kemayoran Kondomium, Jl. Benyamin Sueb",Kebon Kosong,Kemayoran,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Cempaka Putih Barat 26,Cempaka Putih Barat,Cempaka Putih,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Tanjung Duren Barat IV No.2,Tanjung Duren Utara,Grogol Petamburan,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Krendang Utara,Krendang,Tambora,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Pasar Jembatan Dua,Angke,Tambora,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-11,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Lingkar Luar Barat,Rawa Buaya,Cengkareng,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-12,Penyelamatan,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Petugas Pemadam,Jl. Medan Merdeka Utara No.7 (Gedung Kemendagri),Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-12,Penyelamatan,Bencana Transportasi (operasi penyelamatan Transportasi).,Masyarakat Datang,Timur Laut Pulau Pari,Pulau Pari,Kep. Seribu Selatan,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Kelapa Dua, No. 44",Kalibaru,Cilincing,Kota Administrasi Jakarta Utara,1,30000000,2018-03-01
2018-03-12,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Komplek Karang Pola, No. 1",Jatipadang,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-12,Penyelamatan,Bencana penanganan B3 (operasi penyelamatan B3),Masyarakat Telepon,Jl. MT. Haryono ( Depan BNN ),Cawang,Kramat Jati,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kenari 2,Kenari,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-12,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Cilieung,Cililitan,Kramat Jati,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Komp. DKI, pondok kelapa selatan",Pondok kelapa,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-13,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Raya Antasari depan WALIKOTA,Pulo,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,0,2018-03-01
2018-03-13,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Medan Merdeka Barat ( Halaman Monas ),Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Raya HANKAM Perum Ardini II,Bekasi,Bekasi,Kota Bekasi,1,400000000,2018-03-01
2018-03-13,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Peralihan,Semper Timur,Cilincing,Kota Administrasi Jakarta Utara,0,0,2018-03-01
2018-03-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. KH. Abdul Wahab I,Rawa Buaya,Cengkareng,Kota Administrasi Jakarta Barat,0,10000000,2018-03-01
2018-03-13,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Raya Matraman No. 18,Pal Meriam,Matraman,Kota Administrasi Jakarta Timur,0,0,2018-03-01
2018-03-13,Bantuan Operasi,Kerja Bakti,Masyarakat Telepon,Jl. Arteri Kelapa Dua,Kelapa Dua,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-03-01
2018-03-14,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,RPTRA Kebon Sirih,Kebon Sirih,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
2018-03-14,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Stadon Gelora Bung Karno (GBK),Gelora,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-03-01
